"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Nov 16 11:07:39 GMT 2024","Sat Nov 16 11:07:39 GMT 2024","9","","Orders Service Integ Test","","LibraryApp.Tests.Integration.Tests.OrdersIntegTests","LibraryApp.Tests.Integration.Tests.OrdersIntegTests.TestAdd","LibraryApp.Tests.Integration.Tests.OrdersIntegTests.TestAdd",""
"passed","Sat Nov 16 11:07:38 GMT 2024","Sat Nov 16 11:07:38 GMT 2024","9","","Book Repository Unit Test","","LibraryApp.Tests.UnitTests.DataAccess.BookRepositoryUnitTests","LibraryApp.Tests.UnitTests.DataAccess.BookRepositoryUnitTests.DeleteGetBook","LibraryApp.Tests.UnitTests.DataAccess.BookRepositoryUnitTests.DeleteGetBook",""
"passed","Sat Nov 16 11:07:37 GMT 2024","Sat Nov 16 11:07:38 GMT 2024","437","","News Repository Unit Test","","LibraryApp.Tests.UnitTests.DataAccess.NewsRepositoryUnitTests","LibraryApp.Tests.UnitTests.DataAccess.NewsRepositoryUnitTests.DeleteGetNews","LibraryApp.Tests.UnitTests.DataAccess.NewsRepositoryUnitTests.DeleteGetNews",""
"passed","Sat Nov 16 11:07:37 GMT 2024","Sat Nov 16 11:07:37 GMT 2024","4","","Book Service Unit Test","","LibraryApp.Tests.UnitTests.Services.BookServiceUnitTests","LibraryApp.Tests.UnitTests.Services.BookServiceUnitTests.AddIntoCollection","LibraryApp.Tests.UnitTests.Services.BookServiceUnitTests.AddIntoCollection",""
"passed","Sat Nov 16 11:07:37 GMT 2024","Sat Nov 16 11:07:37 GMT 2024","5","","Book Service Unit Test","","LibraryApp.Tests.UnitTests.Services.BookServiceUnitTests","LibraryApp.Tests.UnitTests.Services.BookServiceUnitTests.CreateBook","LibraryApp.Tests.UnitTests.Services.BookServiceUnitTests.CreateBook",""
"passed","Sat Nov 16 11:07:37 GMT 2024","Sat Nov 16 11:07:37 GMT 2024","2","","Collection Service Unit Test","","LibraryApp.Tests.UnitTests.Services.CollectionServiceUnitTests","LibraryApp.Tests.UnitTests.Services.CollectionServiceUnitTests.CreateCollection","LibraryApp.Tests.UnitTests.Services.CollectionServiceUnitTests.CreateCollection",""
"passed","Sat Nov 16 11:07:38 GMT 2024","Sat Nov 16 11:07:38 GMT 2024","132","","Author Service Integ Test","","LibraryApp.Tests.Integration.Tests.AuthorsIntegTests","LibraryApp.Tests.Integration.Tests.AuthorsIntegTests.TestAdd","LibraryApp.Tests.Integration.Tests.AuthorsIntegTests.TestAdd",""
"passed","Sat Nov 16 11:07:37 GMT 2024","Sat Nov 16 11:07:37 GMT 2024","5","","Collection Service Unit Test","","LibraryApp.Tests.UnitTests.Services.CollectionServiceUnitTests","LibraryApp.Tests.UnitTests.Services.CollectionServiceUnitTests.GetBooksByCollectionId","LibraryApp.Tests.UnitTests.Services.CollectionServiceUnitTests.GetBooksByCollectionId",""
"passed","Sat Nov 16 11:07:38 GMT 2024","Sat Nov 16 11:07:38 GMT 2024","5","","Review Service Unit Test","","LibraryApp.Tests.UnitTests.Services.ReviewServiceUnitTests","LibraryApp.Tests.UnitTests.Services.ReviewServiceUnitTests.GetReview","LibraryApp.Tests.UnitTests.Services.ReviewServiceUnitTests.GetReview",""
"passed","Sat Nov 16 11:07:37 GMT 2024","Sat Nov 16 11:07:37 GMT 2024","1","","Book Service Unit Test","","LibraryApp.Tests.UnitTests.Services.BookServiceUnitTests","LibraryApp.Tests.UnitTests.Services.BookServiceUnitTests.DeleteBook","LibraryApp.Tests.UnitTests.Services.BookServiceUnitTests.DeleteBook",""
"passed","Sat Nov 16 11:07:38 GMT 2024","Sat Nov 16 11:07:38 GMT 2024","28","","Collection Repository Unit Test","","LibraryApp.Tests.UnitTests.DataAccess.CollectionRepositoryUnitTests","LibraryApp.Tests.UnitTests.DataAccess.CollectionRepositoryUnitTests.PostGetCollection","LibraryApp.Tests.UnitTests.DataAccess.CollectionRepositoryUnitTests.PostGetCollection",""
"passed","Sat Nov 16 11:07:38 GMT 2024","Sat Nov 16 11:07:38 GMT 2024","1","","Author Repository Unit Test","","LibraryApp.Tests.UnitTests.DataAccess.AuthorRepositoryUnitTests","LibraryApp.Tests.UnitTests.DataAccess.AuthorRepositoryUnitTests.PostGetAuthor","LibraryApp.Tests.UnitTests.DataAccess.AuthorRepositoryUnitTests.PostGetAuthor",""
"passed","Sat Nov 16 11:07:39 GMT 2024","Sat Nov 16 11:07:39 GMT 2024","5","","News Service Integ Test","","LibraryApp.Tests.Integration.Tests.NewsIntegTests","LibraryApp.Tests.Integration.Tests.NewsIntegTests.TestAdd","LibraryApp.Tests.Integration.Tests.NewsIntegTests.TestAdd",""
"passed","Sat Nov 16 11:07:38 GMT 2024","Sat Nov 16 11:07:38 GMT 2024","21","","Collection Repository Unit Test","","LibraryApp.Tests.UnitTests.DataAccess.CollectionRepositoryUnitTests","LibraryApp.Tests.UnitTests.DataAccess.CollectionRepositoryUnitTests.DeleteGetCollection","LibraryApp.Tests.UnitTests.DataAccess.CollectionRepositoryUnitTests.DeleteGetCollection",""
"passed","Sat Nov 16 11:07:37 GMT 2024","Sat Nov 16 11:07:37 GMT 2024","3","","Book Service Unit Test","","LibraryApp.Tests.UnitTests.Services.BookServiceUnitTests","LibraryApp.Tests.UnitTests.Services.BookServiceUnitTests.UpdateBook","LibraryApp.Tests.UnitTests.Services.BookServiceUnitTests.UpdateBook",""
"passed","Sat Nov 16 11:07:38 GMT 2024","Sat Nov 16 11:07:38 GMT 2024","22","","Author Service Integ Test","","LibraryApp.Tests.Integration.Tests.AuthorsIntegTests","LibraryApp.Tests.Integration.Tests.AuthorsIntegTests.GetAuthors","LibraryApp.Tests.Integration.Tests.AuthorsIntegTests.GetAuthors",""
"passed","Sat Nov 16 11:07:37 GMT 2024","Sat Nov 16 11:07:37 GMT 2024","64","","Author Service Unit Test","","LibraryApp.Tests.UnitTests.Services.AuthorServiceUnitTests","LibraryApp.Tests.UnitTests.Services.AuthorServiceUnitTests.GetAuthor","LibraryApp.Tests.UnitTests.Services.AuthorServiceUnitTests.GetAuthor",""
"passed","Sat Nov 16 11:07:39 GMT 2024","Sat Nov 16 11:07:39 GMT 2024","135","","Orders Service Integ Test","","LibraryApp.Tests.Integration.Tests.OrdersIntegTests","LibraryApp.Tests.Integration.Tests.OrdersIntegTests.GetOrder","LibraryApp.Tests.Integration.Tests.OrdersIntegTests.GetOrder",""
"passed","Sat Nov 16 11:07:37 GMT 2024","Sat Nov 16 11:07:37 GMT 2024","5","","Order Service Unit Test","","LibraryApp.Tests.UnitTests.Services.OrderServiceUnitTests","LibraryApp.Tests.UnitTests.Services.OrderServiceUnitTests.CreateOrder","LibraryApp.Tests.UnitTests.Services.OrderServiceUnitTests.CreateOrder",""
"passed","Sat Nov 16 11:07:37 GMT 2024","Sat Nov 16 11:07:38 GMT 2024","843","","Book Repository Unit Test","","LibraryApp.Tests.UnitTests.DataAccess.BookRepositoryUnitTests","LibraryApp.Tests.UnitTests.DataAccess.BookRepositoryUnitTests.PostGetBook","LibraryApp.Tests.UnitTests.DataAccess.BookRepositoryUnitTests.PostGetBook",""
"passed","Sat Nov 16 11:07:39 GMT 2024","Sat Nov 16 11:07:39 GMT 2024","5","","Collections Service Integ Test","","LibraryApp.Tests.Integration.Tests.CollectionsIntegTests","LibraryApp.Tests.Integration.Tests.CollectionsIntegTests.TestAdd","LibraryApp.Tests.Integration.Tests.CollectionsIntegTests.TestAdd",""
"passed","Sat Nov 16 11:07:39 GMT 2024","Sat Nov 16 11:07:39 GMT 2024","29","","Reviews Service Integ Test","","LibraryApp.Tests.Integration.Tests.ReviewsIntegTests","LibraryApp.Tests.Integration.Tests.ReviewsIntegTests.TestAdd","LibraryApp.Tests.Integration.Tests.ReviewsIntegTests.TestAdd",""
"passed","Sat Nov 16 11:07:38 GMT 2024","Sat Nov 16 11:07:38 GMT 2024","7","","Review Service Unit Test","","LibraryApp.Tests.UnitTests.Services.ReviewServiceUnitTests","LibraryApp.Tests.UnitTests.Services.ReviewServiceUnitTests.GetAllReviews","LibraryApp.Tests.UnitTests.Services.ReviewServiceUnitTests.GetAllReviews",""
"passed","Sat Nov 16 11:07:38 GMT 2024","Sat Nov 16 11:07:38 GMT 2024","3","","Review Service Unit Test","","LibraryApp.Tests.UnitTests.Services.ReviewServiceUnitTests","LibraryApp.Tests.UnitTests.Services.ReviewServiceUnitTests.UpdateReview","LibraryApp.Tests.UnitTests.Services.ReviewServiceUnitTests.UpdateReview",""
"passed","Sat Nov 16 11:07:37 GMT 2024","Sat Nov 16 11:07:37 GMT 2024","5","","News Service Unit Test","","LibraryApp.Tests.UnitTests.Services.NewsServiceUnitTests","LibraryApp.Tests.UnitTests.Services.NewsServiceUnitTests.GetNews","LibraryApp.Tests.UnitTests.Services.NewsServiceUnitTests.GetNews",""
"passed","Sat Nov 16 11:07:38 GMT 2024","Sat Nov 16 11:07:38 GMT 2024","7","","Author Repository Unit Test","","LibraryApp.Tests.UnitTests.DataAccess.AuthorRepositoryUnitTests","LibraryApp.Tests.UnitTests.DataAccess.AuthorRepositoryUnitTests.DeleteGetAuthor","LibraryApp.Tests.UnitTests.DataAccess.AuthorRepositoryUnitTests.DeleteGetAuthor",""
"passed","Sat Nov 16 11:07:37 GMT 2024","Sat Nov 16 11:07:37 GMT 2024","3","","Author Service Unit Test","","LibraryApp.Tests.UnitTests.Services.AuthorServiceUnitTests","LibraryApp.Tests.UnitTests.Services.AuthorServiceUnitTests.CreateAuthor","LibraryApp.Tests.UnitTests.Services.AuthorServiceUnitTests.CreateAuthor",""
"passed","Sat Nov 16 11:07:38 GMT 2024","Sat Nov 16 11:07:38 GMT 2024","1","","News Repository Unit Test","","LibraryApp.Tests.UnitTests.DataAccess.NewsRepositoryUnitTests","LibraryApp.Tests.UnitTests.DataAccess.NewsRepositoryUnitTests.PostGetNews","LibraryApp.Tests.UnitTests.DataAccess.NewsRepositoryUnitTests.PostGetNews",""
"passed","Sat Nov 16 11:07:38 GMT 2024","Sat Nov 16 11:07:38 GMT 2024","5","","Order Repository Unit Test","","LibraryApp.Tests.UnitTests.DataAccess.OrderRepositoryUnitTests","LibraryApp.Tests.UnitTests.DataAccess.OrderRepositoryUnitTests.DeleteGetOrder","LibraryApp.Tests.UnitTests.DataAccess.OrderRepositoryUnitTests.DeleteGetOrder",""
"passed","Sat Nov 16 11:07:37 GMT 2024","Sat Nov 16 11:07:37 GMT 2024","2","","Collection Service Unit Test","","LibraryApp.Tests.UnitTests.Services.CollectionServiceUnitTests","LibraryApp.Tests.UnitTests.Services.CollectionServiceUnitTests.UpdateCollection","LibraryApp.Tests.UnitTests.Services.CollectionServiceUnitTests.UpdateCollection",""
"passed","Sat Nov 16 11:07:39 GMT 2024","Sat Nov 16 11:07:39 GMT 2024","8","","Books Service Integ Test","","LibraryApp.Tests.Integration.Tests.BooksIntegTests","LibraryApp.Tests.Integration.Tests.BooksIntegTests.TestAdd","LibraryApp.Tests.Integration.Tests.BooksIntegTests.TestAdd",""
"passed","Sat Nov 16 11:07:38 GMT 2024","Sat Nov 16 11:07:39 GMT 2024","63","","Books Service Integ Test","","LibraryApp.Tests.Integration.Tests.BooksIntegTests","LibraryApp.Tests.Integration.Tests.BooksIntegTests.GetBooks","LibraryApp.Tests.Integration.Tests.BooksIntegTests.GetBooks",""
"passed","Sat Nov 16 11:07:37 GMT 2024","Sat Nov 16 11:07:37 GMT 2024","2","","News Service Unit Test","","LibraryApp.Tests.UnitTests.Services.NewsServiceUnitTests","LibraryApp.Tests.UnitTests.Services.NewsServiceUnitTests.CreateNews","LibraryApp.Tests.UnitTests.Services.NewsServiceUnitTests.CreateNews",""
"passed","Sat Nov 16 11:07:37 GMT 2024","Sat Nov 16 11:07:37 GMT 2024","3","","Order Service Unit Test","","LibraryApp.Tests.UnitTests.Services.OrderServiceUnitTests","LibraryApp.Tests.UnitTests.Services.OrderServiceUnitTests.UpdateOrder","LibraryApp.Tests.UnitTests.Services.OrderServiceUnitTests.UpdateOrder",""
"passed","Sat Nov 16 11:07:37 GMT 2024","Sat Nov 16 11:07:37 GMT 2024","7","","Order Service Unit Test","","LibraryApp.Tests.UnitTests.Services.OrderServiceUnitTests","LibraryApp.Tests.UnitTests.Services.OrderServiceUnitTests.GetAllOrders","LibraryApp.Tests.UnitTests.Services.OrderServiceUnitTests.GetAllOrders",""
"passed","Sat Nov 16 11:07:37 GMT 2024","Sat Nov 16 11:07:37 GMT 2024","27","","Author Service Unit Test","","LibraryApp.Tests.UnitTests.Services.AuthorServiceUnitTests","LibraryApp.Tests.UnitTests.Services.AuthorServiceUnitTests.GetBooksByAuthorId","LibraryApp.Tests.UnitTests.Services.AuthorServiceUnitTests.GetBooksByAuthorId",""
"passed","Sat Nov 16 11:07:37 GMT 2024","Sat Nov 16 11:07:37 GMT 2024","2","","Collection Service Unit Test","","LibraryApp.Tests.UnitTests.Services.CollectionServiceUnitTests","LibraryApp.Tests.UnitTests.Services.CollectionServiceUnitTests.DeleteCollection","LibraryApp.Tests.UnitTests.Services.CollectionServiceUnitTests.DeleteCollection",""
"passed","Sat Nov 16 11:07:37 GMT 2024","Sat Nov 16 11:07:37 GMT 2024","4","","Author Service Unit Test","","LibraryApp.Tests.UnitTests.Services.AuthorServiceUnitTests","LibraryApp.Tests.UnitTests.Services.AuthorServiceUnitTests.DeleteAuthor","LibraryApp.Tests.UnitTests.Services.AuthorServiceUnitTests.DeleteAuthor",""
"passed","Sat Nov 16 11:07:39 GMT 2024","Sat Nov 16 11:07:39 GMT 2024","30","","E2E Test","","LibraryApp.Tests.E2E.E2ETests","LibraryApp.Tests.E2E.E2ETests.addBookIntoCollection","LibraryApp.Tests.E2E.E2ETests.addBookIntoCollection",""
"passed","Sat Nov 16 11:07:37 GMT 2024","Sat Nov 16 11:07:37 GMT 2024","6","","Order Service Unit Test","","LibraryApp.Tests.UnitTests.Services.OrderServiceUnitTests","LibraryApp.Tests.UnitTests.Services.OrderServiceUnitTests.GetOrder","LibraryApp.Tests.UnitTests.Services.OrderServiceUnitTests.GetOrder",""
"passed","Sat Nov 16 11:07:39 GMT 2024","Sat Nov 16 11:07:39 GMT 2024","9","","E2E Test","","LibraryApp.Tests.E2E.E2ETests","LibraryApp.Tests.E2E.E2ETests.createAuthorAndBook","LibraryApp.Tests.E2E.E2ETests.createAuthorAndBook",""
"passed","Sat Nov 16 11:07:37 GMT 2024","Sat Nov 16 11:07:37 GMT 2024","4","","Order Service Unit Test","","LibraryApp.Tests.UnitTests.Services.OrderServiceUnitTests","LibraryApp.Tests.UnitTests.Services.OrderServiceUnitTests.DeleteOrder","LibraryApp.Tests.UnitTests.Services.OrderServiceUnitTests.DeleteOrder",""
"passed","Sat Nov 16 11:07:37 GMT 2024","Sat Nov 16 11:07:37 GMT 2024","3","","Collection Service Unit Test","","LibraryApp.Tests.UnitTests.Services.CollectionServiceUnitTests","LibraryApp.Tests.UnitTests.Services.CollectionServiceUnitTests.GetCollection","LibraryApp.Tests.UnitTests.Services.CollectionServiceUnitTests.GetCollection",""
"passed","Sat Nov 16 11:07:37 GMT 2024","Sat Nov 16 11:07:38 GMT 2024","786","","Order Repository Unit Test","","LibraryApp.Tests.UnitTests.DataAccess.OrderRepositoryUnitTests","LibraryApp.Tests.UnitTests.DataAccess.OrderRepositoryUnitTests.PostGetOrder","LibraryApp.Tests.UnitTests.DataAccess.OrderRepositoryUnitTests.PostGetOrder",""
"passed","Sat Nov 16 11:07:38 GMT 2024","Sat Nov 16 11:07:38 GMT 2024","2","","Review Repository Unit Test","","LibraryApp.Tests.UnitTests.DataAccess.ReviewRepositoryUnitTests","LibraryApp.Tests.UnitTests.DataAccess.ReviewRepositoryUnitTests.PostGetReview","LibraryApp.Tests.UnitTests.DataAccess.ReviewRepositoryUnitTests.PostGetReview",""
"passed","Sat Nov 16 11:07:37 GMT 2024","Sat Nov 16 11:07:37 GMT 2024","6","","Author Service Unit Test","","LibraryApp.Tests.UnitTests.Services.AuthorServiceUnitTests","LibraryApp.Tests.UnitTests.Services.AuthorServiceUnitTests.GetAuthors","LibraryApp.Tests.UnitTests.Services.AuthorServiceUnitTests.GetAuthors",""
"passed","Sat Nov 16 11:07:38 GMT 2024","Sat Nov 16 11:07:38 GMT 2024","2","","Review Service Unit Test","","LibraryApp.Tests.UnitTests.Services.ReviewServiceUnitTests","LibraryApp.Tests.UnitTests.Services.ReviewServiceUnitTests.DeleteReview","LibraryApp.Tests.UnitTests.Services.ReviewServiceUnitTests.DeleteReview",""
"passed","Sat Nov 16 11:07:39 GMT 2024","Sat Nov 16 11:07:39 GMT 2024","8","","Reviews Service Integ Test","","LibraryApp.Tests.Integration.Tests.ReviewsIntegTests","LibraryApp.Tests.Integration.Tests.ReviewsIntegTests.GetReview","LibraryApp.Tests.Integration.Tests.ReviewsIntegTests.GetReview",""
